,X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
0,2067.86,2518.43,184.6401621,37.9941908,22.342,22.595,0.007,1.09,145.8,0.002,0.06,0.007,0,21.532,21.524,0.008,1.17,137.7,0.019,0.012,0.007,0
1,3021.12,3338.14,184.618012,37.9937079,22.554,22.907,0.008,1.17,131.3,0.029,0.013,0.0,0,21.435,21.426,0.007,0.98,145.5,0.012,0.022,0.0,0
2,2085.95,698.14,184.6615002,37.9753106,22.368,22.528,0.007,1.25,144.8,0.021,-0.016,0.0,0,21.806,21.798,0.009,0.99,123.1,0.006,0.049,0.0,0
3,3155.15,1436.1,184.6388129,37.9729082,22.845,23.215,0.01,1.31,112.5,0.031,0.044,0.0,0,21.665,21.656,0.008,1.11,131.4,0.037,0.023,0.0,0
4,3329.88,1752.48,184.6327849,37.9745274,22.568,22.681,0.008,1.35,129.9,0.028,0.018,0.0,0,22.123,22.116,0.011,1.06,103.1,0.032,0.028,0.0,0
5,2685.12,3861.2,184.6161905,38.0022228,22.844,23.027,0.01,1.2,112.3,0.023,0.02,0.0,0,22.226,22.218,0.011,0.99,95.5,0.014,0.037,0.0,0
6,2621.31,1956.86,184.6396014,37.9832482,23.801,24.225,0.016,1.12,65.9,0.036,0.104,0.003,0,22.425,22.415,0.012,1.03,87.1,0.03,0.047,0.001,0
7,2110.51,449.51,184.6641259,37.9725251,23.702,24.025,0.015,1.03,70.3,0.015,0.049,0.0,0,22.682,22.673,0.014,1.04,75.5,0.008,0.022,0.0,0
8,864.09,1540.93,184.6674506,37.9953871,24.099,24.516,0.02,1.27,55.3,0.035,0.125,0.0,0,22.751,22.742,0.016,1.51,68.3,0.044,-0.007,0.0,0
9,3165.69,698.03,184.647422,37.9652235,26.255,26.947,0.079,1.05,13.7,0.011,0.294,0.0,0,22.715,22.701,0.014,1.21,75.5,-0.015,0.056,0.0,0
10,182.32,1521.8,184.6765724,38.0015575,24.309,24.667,0.022,1.22,48.7,0.018,0.06,0.002,0,23.174,23.165,0.019,1.01,56.1,0.017,0.08,0.002,0
11,3776.89,1133.47,184.6342938,37.9639889,24.556,24.99,0.028,1.16,38.8,0.01,0.315,0.036,0,23.137,23.127,0.019,1.26,55.9,0.039,0.187,0.092,0
12,364.53,731.01,184.6835657,37.9917249,24.223,24.4,0.023,1.18,47.9,0.002,-0.002,0.0,2,23.621,23.613,0.025,1.03,43.8,0.012,0.037,0.0,0
13,3646.98,4045.28,184.6014656,37.9951246,24.526,24.896,0.025,1.18,43.6,0.031,0.152,0.0,0,23.347,23.338,0.021,1.08,51.1,0.017,0.121,0.0,0
14,2538.38,3950.67,184.617043,38.0045135,24.773,25.206,0.029,0.99,37.8,0.0,-0.072,0.005,0,23.358,23.348,0.022,0.95,50.0,0.009,0.12,0.032,0
15,3909.3,1261.16,184.6310544,37.9640641,24.863,25.307,0.032,0.9,34.4,0.022,0.055,0.044,0,23.408,23.398,0.022,1.1,49.5,0.009,0.08,0.001,0
16,1661.6,220.5,184.6726938,37.9743633,24.783,25.173,0.029,1.04,37.6,0.014,0.128,0.0,0,23.535,23.526,0.023,1.08,47.1,0.008,0.037,0.0,0
17,1852.31,1262.04,184.6578652,37.9832898,24.519,24.744,0.025,1.02,43.4,0.029,0.041,0.0,0,23.789,23.781,0.028,1.08,39.2,0.019,0.139,0.007,0
18,534.65,2042.01,184.6658098,38.0036155,24.77,25.085,0.031,1.06,34.5,0.017,0.01,0.036,0,23.775,23.767,0.03,1.15,35.9,0.065,0.096,0.036,0
19,3351.04,1960.45,184.6300439,37.9764671,24.95,25.247,0.033,1.03,32.9,-0.005,0.075,0.0,0,24.013,24.004,0.032,1.05,33.8,0.036,0.153,0.0,0
20,1853.85,65.96,184.6720173,37.9709789,27.261,27.949,0.173,1.02,6.3,0.049,0.409,0.0,0,23.872,23.858,0.028,1.1,38.6,-0.009,0.033,0.001,0
21,1276.06,597.1,184.6732607,37.9818358,25.223,25.62,0.038,0.97,28.6,-0.017,0.135,0.0,0,23.947,23.938,0.03,1.01,36.1,-0.001,0.156,0.0,0
22,794.79,3919.32,184.6401581,38.0204832,25.217,25.538,0.038,1.02,28.3,-0.014,0.105,0.0,0,24.203,24.194,0.037,1.04,29.5,0.002,-0.018,0.0,0
23,1009.75,3889.3,184.6377097,38.0181664,25.955,26.49,0.064,1.07,16.9,0.056,0.098,0.0,0,24.065,24.054,0.034,1.01,32.4,0.01,0.026,0.001,0
24,3151.02,2012.03,184.6320404,37.9788661,25.725,26.192,0.058,1.15,18.8,0.027,0.35,0.054,0,24.17,24.16,0.035,1.02,30.6,-0.056,0.045,0.04,0
25,3839.82,2386.16,184.6186252,37.9762746,25.783,26.237,0.06,1.0,18.0,0.021,0.278,0.007,0,24.281,24.271,0.04,0.91,27.3,-0.002,-0.081,0.057,0
26,1404.92,228.44,184.6759477,37.976842,25.733,26.12,0.064,1.08,17.0,0.004,0.234,0.105,2,24.496,24.487,0.043,1.16,25.4,0.033,0.033,0.004,0
27,792.66,3839.84,184.6411285,38.0196862,25.653,25.968,0.053,1.02,20.7,0.046,0.159,0.0,0,24.657,24.648,0.05,1.07,21.7,0.008,-0.046,0.0,0
28,287.82,423.19,184.6882136,37.989276,25.762,26.077,0.057,1.01,19.1,-0.024,0.178,0.1,0,24.766,24.757,0.052,1.0,20.9,-0.033,0.227,0.001,0
29,3594.14,3859.42,184.6043589,37.9937089,25.764,26.089,0.058,0.99,18.9,0.033,0.176,0.074,0,24.735,24.727,0.053,0.97,20.7,-0.019,-0.001,0.086,0
30,3805.24,1555.5,184.6289224,37.9680614,25.693,25.826,0.055,1.01,19.8,-0.055,0.442,0.066,0,25.197,25.189,0.073,1.12,14.8,-0.002,0.179,0.081,0
31,3696.72,2282.61,184.6217183,37.9765477,25.954,26.299,0.067,0.95,16.2,0.028,0.046,0.007,0,24.863,24.854,0.06,1.07,18.2,-0.029,0.051,0.0,0
32,3072.63,3318.87,184.6175688,37.9930285,25.939,26.216,0.092,0.98,11.8,0.006,0.167,0.0,0,25.06,25.052,0.066,0.85,16.4,0.006,0.305,0.0,0
33,3866.79,918.52,184.6356691,37.9609398,25.937,26.222,0.065,0.9,16.6,0.02,0.149,0.0,0,25.032,25.023,0.065,1.1,16.8,0.034,0.389,0.0,0
34,1381.6,3632.58,184.6359031,38.0120536,25.959,26.16,0.064,0.95,17.0,0.004,0.338,0.003,0,25.294,25.286,0.079,1.14,13.8,0.038,-0.094,0.007,0
35,1316.02,1360.07,184.6636986,37.9893067,25.71,25.693,0.088,0.97,12.3,0.012,0.442,0.022,2,25.788,25.782,0.131,1.19,8.3,0.006,0.908,0.072,0
36,2233.71,1646.49,184.6483348,37.9836791,26.077,26.177,0.073,1.12,14.8,0.051,0.321,0.003,0,25.66,25.652,0.105,1.09,10.3,0.039,0.021,0.011,0
37,1520.46,2898.22,184.6427993,38.0032085,27.027,27.373,0.163,1.43,6.7,0.354,-0.042,0.006,0,25.931,25.922,0.14,1.69,7.8,0.236,0.414,0.0,0
38,1485.82,3446.45,184.6367508,38.0091669,26.367,26.588,0.098,1.09,11.1,0.091,0.382,0.001,0,25.648,25.64,0.109,1.06,10.0,0.116,-0.337,0.001,0
39,2905.95,1420.39,184.6422483,37.9750749,26.464,26.696,0.098,1.18,11.1,-0.08,0.332,0.003,0,25.715,25.707,0.109,1.06,10.0,0.075,-0.302,0.002,0
40,1566.55,1093.15,184.6635938,37.9842227,27.083,27.427,0.159,0.96,6.8,-0.018,0.801,0.008,0,25.995,25.986,0.134,1.02,8.1,0.052,-0.3,0.01,0
41,831.64,1792.44,184.6648931,37.9982759,27.077,27.571,0.165,0.92,6.6,0.091,1.137,0.0,0,25.4,25.389,0.087,1.15,12.5,-0.059,0.184,0.0,0
42,356.85,1193.03,184.6781913,37.9965473,26.469,26.684,0.099,1.13,10.9,-0.088,0.217,0.016,0,25.768,25.76,0.116,0.91,9.4,0.049,0.325,0.081,0
43,1306.91,1272.09,184.66486,37.9884873,26.458,26.677,0.138,0.88,7.9,-0.016,0.18,0.008,0,25.745,25.738,0.113,1.04,9.6,0.104,0.021,0.0,0
44,901.49,827.86,184.6754127,37.9877065,26.358,26.413,0.088,1.14,12.3,0.068,0.567,0.0,0,26.098,26.091,0.143,0.98,7.6,0.124,0.01,0.0,0
45,3231.79,2402.27,184.6263613,37.9821219,26.386,26.439,0.091,1.03,11.9,-0.078,0.244,0.017,0,26.136,26.129,0.16,0.91,6.8,0.024,0.326,0.006,0
46,1260.47,2275.67,184.6535711,37.999238,26.766,27.134,0.128,1.14,8.5,-0.034,0.547,0.0,0,25.597,25.588,0.109,1.11,10.0,0.065,0.36,0.003,0
47,145.85,343.24,184.6910132,37.9897794,26.524,26.537,0.102,0.99,10.6,0.058,0.514,0.001,0,26.434,26.428,0.189,0.99,5.7,-0.01,0.648,0.008,0
48,515.23,3804.88,184.6451628,38.0219187,26.649,26.831,0.14,1.12,7.8,-0.019,0.274,0.007,2,26.032,26.025,0.167,1.12,6.5,0.027,0.353,0.017,0
49,3207.66,2661.58,184.6236016,37.9850122,26.742,27.015,0.122,1.09,8.9,-0.002,0.599,0.033,0,25.877,25.869,0.129,0.88,8.4,-0.02,0.306,0.033,0
50,3180.6,3735.59,184.6112193,37.9963015,26.641,26.754,0.106,1.06,10.2,-0.005,0.232,0.065,0,26.196,26.189,0.158,1.01,6.9,-0.047,0.41,0.034,0
51,2429.63,1656.54,184.6456606,37.9819521,26.691,26.724,0.12,1.0,9.0,0.014,0.801,0.0,0,26.513,26.507,0.208,1.03,5.2,-0.018,0.429,0.0,0
52,3877.24,3800.18,184.6013706,37.9904541,26.827,26.963,0.14,0.97,7.8,-0.036,0.544,0.0,0,26.326,26.319,0.183,1.0,5.9,0.01,0.508,0.0,0
53,2785.8,3068.38,184.6242792,37.9931348,26.993,27.255,0.15,0.96,7.2,-0.078,0.128,0.0,2,26.161,26.152,0.165,1.14,6.6,0.185,0.848,0.0,0
54,231.8,3164.79,184.656451,38.0179867,26.981,27.216,0.146,1.06,7.4,0.027,1.635,0.0,0,26.221,26.213,0.171,1.06,6.4,-0.05,-0.763,0.0,0
55,2306.28,1441.35,184.6498196,37.9808925,26.946,27.166,0.146,1.02,7.4,0.114,0.153,0.0,0,26.23,26.222,0.166,0.99,6.5,0.055,0.188,0.0,0
56,2094.54,3021.58,184.6338489,37.9991128,27.333,27.648,0.198,1.02,5.5,0.092,1.091,0.001,0,26.339,26.331,0.189,1.02,5.8,-0.071,0.099,0.0,0
57,2529.55,1389.07,184.6475276,37.9782694,27.267,27.509,0.19,1.04,5.7,0.05,1.244,0.002,0,26.489,26.481,0.202,0.98,5.4,-0.005,-0.303,0.005,0
58,3873.0,1690.58,184.6264381,37.9688164,27.324,27.618,0.207,1.05,5.2,0.116,0.733,0.0,0,26.394,26.385,0.192,0.99,5.6,0.073,-0.151,0.042,0
